id,title,all_artists,genre,release_date,explicit,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,emotion
906,Zero,['Yeah Yeah Yeahs'],alternative dance,2009,FALSE,39,0.504,0.947,11,-4.11,1,0.106,0.00113,0.313,0.383,0.147,124.013,4,Neutral
907,Gold Lion,['Yeah Yeah Yeahs'],alternative dance,2006,FALSE,52,0.521,0.848,9,-3.396,1,0.065,0.0204,1.21E-05,0.081,0.297,158.739,4,Neutral
908,No You Girls,['Franz Ferdinand'],alternative rock,2009,FALSE,0,0.679,0.909,2,-4.129,0,0.0297,0.00915,3.27E-05,0.139,0.899,104.781,4,Neutral
909,Wake Up,['Arcade Fire'],alternative dance,2004,FALSE,64,0.252,0.8,0,-4.845,1,0.0368,0.12,0.0538,0.118,0.29,139.361,4,Neutral
910,I Turn My Camera On,['Spoon'],alternative dance,2005,FALSE,0,0.943,0.463,10,-6.422,1,0.0368,0.0275,1.31E-05,0.0909,0.784,100.172,4,Neutral
911,Must've Been (feat. DRAM),"['Chromeo', 'Shelley FKA DRAM']",alternative dance,2018,FALSE,44,0.8,0.774,11,-3.379,0,0.0695,0.315,0,0.064,0.932,125.977,4,Neutral
912,Finally,['CeCe Peniston'],diva house,1992,FALSE,64,0.791,0.658,7,-11.128,1,0.0445,0.00653,0,0.0472,0.842,120.066,4,Neutral
913,Unwritten,['Natasha Bedingfield'],dance pop,2004,FALSE,6,0.706,0.8,5,-6.333,1,0.0399,0.00584,0,0.0822,0.629,100.011,4,Neutral
914,Rusty Hammer,"['Xavier Rudd', 'The United Nations']",australian indie folk,2015,FALSE,26,0.811,0.786,0,-5.682,1,0.108,0.247,1.02E-06,0.156,0.898,102.008,4,Neutral
915,PAID MY DUES,['NF'],hip hop,2019,FALSE,61,0.812,0.784,2,-4.208,1,0.248,0.136,0,0.109,0.38,145.995,4,Neutral
916,Good Nights (feat. Mascolo),"['Whethan', 'Mascolo']",edm,2018,FALSE,65,0.849,0.483,6,-7.114,0,0.291,0.443,0.000141,0.0786,0.282,101.015,4,Neutral
917,Maneater,['Daryl Hall & John Oates'],album rock,1982,FALSE,75,0.724,0.498,11,-13.083,0,0.0423,0.0405,8.56E-05,0.0761,0.823,88.825,4,Neutral
918,I Can't Go for That (No Can Do),['Daryl Hall & John Oates'],album rock,1981,FALSE,65,0.889,0.441,0,-9.506,0,0.0379,0.0405,0.000788,0.038,0.963,110.565,4,Neutral
919,Kiss on My List,['Daryl Hall & John Oates'],album rock,1980,FALSE,63,0.815,0.741,0,-9.478,1,0.031,0.434,0.115,0.0689,0.965,121.221,4,Neutral
920,Stuck With You,['Huey Lewis & The News'],album rock,1986,FALSE,65,0.704,0.544,4,-11.402,0,0.026,0.0873,1.66E-05,0.041,0.628,120.717,4,Neutral
921,Any Major Dude Will Tell You,['Steely Dan'],album rock,1974,FALSE,55,0.684,0.416,2,-15.367,1,0.0447,0.647,0,0.0822,0.549,80.204,4,Neutral
922,Night By Night,['Steely Dan'],album rock,1974,FALSE,46,0.588,0.478,0,-13.26,1,0.0379,0.227,0.0035,0.286,0.968,156.411,4,Neutral
923,R.O.C.K. In The U.S.A. (A Salute To 60's Rock),['John Mellencamp'],album rock,1985,FALSE,61,0.432,0.958,9,-4.009,1,0.0819,0.00943,2.79E-06,0.227,0.874,164.018,4,Neutral
924,Out of Touch,['Daryl Hall & John Oates'],album rock,2001,FALSE,62,0.806,0.649,9,-9.004,0,0.0347,0.0391,5.55E-05,0.0557,0.897,114.834,4,Neutral
925,My Life,['Billy Joel'],classic rock,1978,FALSE,70,0.741,0.647,2,-12.878,1,0.0427,0.108,0.00139,0.0555,0.804,131.097,4,Neutral
926,Big Shot,['Billy Joel'],classic rock,1978,FALSE,57,0.52,0.737,0,-11.715,1,0.0972,0.156,7.55E-06,0.0866,0.728,149.861,4,Neutral
927,Authority Song,['John Mellencamp'],album rock,1983,FALSE,58,0.495,0.969,2,-4.994,1,0.0427,0.00399,2.55E-05,0.404,0.966,156.135,4,Neutral
928,The Heart Of Rock And Roll,['Huey Lewis & The News'],album rock,2013,FALSE,55,0.594,0.756,10,-8.82,1,0.0379,0.0316,0.000102,0.222,0.956,143.301,4,Neutral
929,We Didn't Start the Fire,['Billy Joel'],classic rock,1989,FALSE,75,0.712,0.967,7,-5.206,1,0.047,0.0771,0,0.356,0.895,145.024,4,Neutral
930,Talking In Your Sleep,['The Romantics'],album rock,1983,FALSE,63,0.72,0.967,9,-4.434,0,0.0343,0.0289,0.000345,0.142,0.977,129.766,4,Neutral
931,My Best Friend's Girl,['The Cars'],album rock,1978,FALSE,65,0.799,0.608,5,-8.193,1,0.0411,0.0811,0.0137,0.102,0.963,121.915,4,Neutral
932,Good Times Roll,['The Cars'],album rock,1978,FALSE,61,0.607,0.662,4,-9.456,1,0.0278,0.0951,8.27E-05,0.125,0.629,107.643,4,Neutral
933,Uptown Girl,['Billy Joel'],classic rock,1983,FALSE,77,0.701,0.944,4,-2.986,1,0.0455,0.0755,0,0.601,0.792,128.993,4,Neutral
934,Private Eyes,['Daryl Hall & John Oates'],album rock,1981,FALSE,64,0.85,0.938,9,-6.889,0,0.0415,0.409,0.000346,0.0582,0.84,120.826,4,Neutral
935,You Make My Dreams (Come True),['Daryl Hall & John Oates'],album rock,2001,FALSE,61,0.749,0.484,5,-9.944,1,0.0484,0.13,0.137,0.0486,0.939,167.084,4,Neutral
936,Still the One,['Orleans'],album rock,1976,FALSE,65,0.565,0.615,4,-10.793,1,0.0384,0.0487,1.93E-06,0.16,0.591,143.928,4,Neutral
937,Do You Believe In Love,['Huey Lewis & The News'],album rock,1982,FALSE,60,0.547,0.636,11,-10.948,1,0.0314,0.0582,0,0.249,0.816,114.061,4,Neutral
938,Mr. Roboto,['Styx'],album rock,1983,FALSE,60,0.663,0.482,1,-12.093,1,0.0479,0.186,0,0.0521,0.314,144.13,4,Neutral
939,Shakin',['Eddie Money'],album rock,1983,FALSE,57,0.614,0.789,9,-10.241,1,0.0342,0.0342,0.00132,0.114,0.899,113.701,4,Neutral
940,Lonely Is The Night - Remastered,['Billy Squier'],album rock,1981,FALSE,66,0.347,0.803,9,-4.923,1,0.0416,0.209,4.36E-06,0.116,0.672,85.362,4,Neutral
941,The Rising Sun (Shinsuke Nakamura),"['WWE', 'CFO$']",wrestling,2016,FALSE,47,0.365,0.888,2,-4.896,1,0.0497,0.000446,0.917,0.146,0.346,160.041,4,Neutral
942,It's Still Rock and Roll to Me,['Billy Joel'],classic rock,1980,FALSE,68,0.752,0.684,0,-7.599,1,0.15,0.0994,0,0.0897,0.539,141.075,4,Neutral
943,That's the Way It Is,['Céline Dion'],canadian pop,1999,FALSE,65,0.634,0.886,9,-5.424,1,0.0434,0.154,0,0.118,0.577,93.04,4,Neutral
944,To Hell with the Devil,['Stryper'],christian metal,1986,FALSE,43,0.533,0.809,1,-9.547,1,0.0385,2.07E-05,0.166,0.0806,0.734,120.345,4,Neutral
945,Runaway,['Bon Jovi'],glam metal,1984,FALSE,70,0.475,0.899,9,-4.321,0,0.0637,0.00375,1.91E-05,0.14,0.603,152.445,4,Neutral
946,Time on My Hands - 2007 Remaster,['UFO'],album rock,1974,FALSE,32,0.471,0.609,4,-8.425,0,0.0262,0.0557,0,0.278,0.277,90.131,4,Neutral
947,Back on the Road Again,['REO Speedwagon'],album rock,1979,FALSE,35,0.49,0.695,0,-12.161,1,0.0356,1.61E-05,0.000229,0.146,0.574,122.653,4,Neutral
948,I Hate Myself for Loving You,['Joan Jett & The Blackhearts'],glam punk,1988,FALSE,69,0.611,0.883,9,-11.225,1,0.0539,0.0846,1.20E-06,0.192,0.604,117.928,4,Neutral
949,Gimme! Gimme! Gimme! (A Man After Midnight),['ABBA'],europop,1979,FALSE,1,0.747,0.492,10,-9.616,1,0.04,0.0163,0.00897,0.224,0.533,119.531,4,Neutral
950,The Winner Takes It All,['ABBA'],europop,1980,FALSE,0,0.457,0.785,6,-6.783,1,0.0383,0.548,0.000781,0.082,0.522,126.947,4,Neutral
952,Shattered Dreams,['Johnny Hates Jazz'],mellow gold,1993,FALSE,47,0.649,0.712,3,-9.878,1,0.0342,0.0313,1.18E-05,0.291,0.779,121.041,4,Neutral
953,I Don't Want To Be A Hero,['Johnny Hates Jazz'],mellow gold,1993,FALSE,34,0.689,0.83,0,-10.074,0,0.035,0.246,1.19E-06,0.189,0.917,112.368,4,Neutral
955,Beginning Of The End - Wyld Stallyns Edit,['Weezer'],alternative rock,2020,FALSE,14,0.499,0.817,3,-4.838,1,0.0531,0.000308,0.000354,0.116,0.391,137.88,4,Neutral
957,Lost In Time,['Big Black Delta'],shimmer pop,2020,FALSE,7,0.632,0.948,5,-6.02,1,0.0612,0.00317,0.523,0.111,0.384,110.003,4,Neutral
959,Story Of Our Lives,['Cold War Kids'],alternative rock,2020,FALSE,12,0.372,0.906,0,-4.248,1,0.057,2.63E-05,0.285,0.0751,0.777,83.991,4,Neutral
960,Darkest Night,['POORSTACY'],emo rap,2020,FALSE,15,0.373,0.93,8,-3.992,0,0.0934,0.00238,0,0.576,0.647,160.118,4,Neutral
961,Road to Ruin,['LP'],la pop,2017,FALSE,31,0.572,0.875,11,-3.964,1,0.0278,0.102,0,0.0998,0.382,93.013,4,Neutral
962,One Last Mistake,['LP'],la pop,2017,FALSE,36,0.71,0.795,8,-4.432,1,0.0291,0.114,1.81E-06,0.111,0.599,133.052,4,Neutral
964,Love Is Like Oxygen - Alternate Version,['Sweet'],album rock,2012,FALSE,41,0.482,0.628,9,-8.358,0,0.069,0.372,0.000249,0.307,0.313,126.53,4,Neutral
966,Judas,['Fozzy'],alternative metal,2017,FALSE,63,0.418,0.907,0,-3.675,1,0.0584,0.000101,0.000433,0.346,0.473,99.17,4,Neutral
967,Enemy,['Fozzy'],alternative metal,2011,TRUE,0,0.485,0.968,2,-4.226,0,0.173,0.000106,4.14E-05,0.44,0.581,103.021,4,Neutral
968,Ain't Nobody,"['Rufus', 'Chaka Khan']",classic soul,1983,FALSE,63,0.825,0.811,10,-9.226,0,0.0524,0.258,0.000276,0.132,0.789,104.28,4,Neutral
969,I Cry,['Flo Rida'],dance pop,2012,FALSE,64,0.693,0.822,4,-5.441,0,0.0439,0.00616,1.79E-06,0.315,0.763,126.035,4,Neutral
970,Good Feeling,['Flo Rida'],dance pop,2012,FALSE,76,0.706,0.89,1,-4.444,0,0.0688,0.0588,0.00286,0.306,0.684,128.011,4,Neutral
971,Wild Ones (feat. Sia),"['Flo Rida', 'Sia']",dance pop,2012,FALSE,77,0.608,0.86,5,-5.324,0,0.0554,0.0991,0,0.262,0.437,127.075,4,Neutral
972,Walk The Line,['Iggy Azalea'],australian hip hop,2014,FALSE,27,0.621,0.899,7,-6.139,1,0.22,0.266,0,0.279,0.742,149.855,4,Neutral
973,Don't Need Y'all,['Iggy Azalea'],australian hip hop,2014,FALSE,26,0.811,0.677,11,-5.33,0,0.223,0.559,9.69E-06,0.147,0.429,114.016,4,Neutral
974,Impossible Is Nothing,['Iggy Azalea'],australian hip hop,2014,FALSE,24,0.413,0.603,9,-6.601,1,0.126,0.154,0,0.116,0.398,77.463,4,Neutral
975,Can't Feel My Face,['The Weeknd'],canadian contemporary r&b,2015,FALSE,80,0.705,0.769,9,-5.526,0,0.0425,0.113,0,0.105,0.583,107.949,4,Neutral
976,Blinding Lights,['The Weeknd'],canadian contemporary r&b,2020,FALSE,92,0.514,0.73,1,-5.934,1,0.0598,0.00146,9.54E-05,0.0897,0.334,171.005,4,Neutral
977,crushcrushcrush,['Paramore'],candy pop,2007,FALSE,65,0.631,0.793,1,-4.086,0,0.0468,0.000218,5.65E-05,0.0976,0.648,136.96,4,Neutral
978,24K Magic,['Bruno Mars'],dance pop,2016,FALSE,78,0.818,0.803,1,-4.282,1,0.0797,0.034,0,0.153,0.632,106.97,4,Neutral
979,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",['Justin Timberlake'],dance pop,2016,FALSE,73,0.669,0.832,0,-5.721,1,0.0682,0.0106,0,0.0968,0.7,113.035,4,Neutral
980,Play Destroy,"['Poppy', 'Grimes']",alt z,2018,FALSE,54,0.531,0.936,2,-3.975,0,0.0786,0.00284,0.000173,0.665,0.556,120.057,4,Neutral
981,Day 'N' Nite (nightmare),['Kid Cudi'],hip hop,2009,FALSE,69,0.881,0.441,11,-6.278,0,0.0646,0.48,9.08E-06,0.119,0.804,138.014,4,Neutral
982,Me Against the World,['Lizzy Borden'],glam metal,1987,FALSE,36,0.545,0.82,0,-9.631,1,0.0394,0.00364,0.000163,0.239,0.62,135.091,4,Neutral
983,Going To The Ceremony,['Kid Cudi'],hip hop,2014,FALSE,41,0.656,0.799,11,-5.757,1,0.0324,0.0197,0.295,0.428,0.317,127.003,4,Neutral
984,The Commander,['Kid Cudi'],hip hop,2016,FALSE,45,0.557,0.797,0,-6.171,1,0.0347,0.0112,0.00136,0.158,0.26,155.983,3,Neutral
985,Red Eye,"['Kid Cudi', 'HAIM']",hip hop,2013,TRUE,48,0.655,0.913,11,-5.877,1,0.0854,0.408,5.58E-06,0.69,0.64,96.134,4,Neutral
986,Dirty Weapons,['Killer Dwarfs'],canadian metal,1990,FALSE,37,0.397,0.917,4,-6.41,1,0.0444,5.43E-05,0.106,0.0523,0.657,140.171,4,Neutral
987,C'mon Let's Go,['Girlschool'],hard rock,1981,FALSE,33,0.294,0.997,4,-5.91,1,0.135,7.37E-05,0.432,0.161,0.0385,117.083,4,Neutral
988,Witchy Woman - 2013 Remaster,['Eagles'],album rock,2003,FALSE,55,0.555,0.568,2,-12.205,0,0.0341,0.364,0.00167,0.116,0.583,98.507,4,Neutral
989,The Way You Move (feat. Sleepy Brown) - Radio Mix,"['Outkast', 'Sleepy Brown']",atl hip hop,2003,FALSE,0,0.869,0.608,5,-4.866,0,0.0474,0.137,8.71E-05,0.0624,0.627,125.992,4,Neutral
990,Back That Thang Up,"['JUVENILE', 'Mannie Fresh', 'Lil Wayne']",bounce,2006,FALSE,0,0.681,0.749,7,-4.867,1,0.287,0.0919,0,0.152,0.499,191.63,4,Neutral
991,Doo Wop (That Thing),['Ms. Lauryn Hill'],conscious hip hop,1998,FALSE,73,0.535,0.505,2,-8.926,0,0.245,0.0393,0,0.0923,0.495,99.935,4,Neutral
992,Bouncin' Back (Bumpin' Me Against the Wall) (feat. Pharrell Williams) - Extended Version,"['Mystikal', 'Pharrell Williams']",crunk,2001,FALSE,45,0.883,0.896,0,-3.695,1,0.208,0.268,1.04E-06,0.0564,0.748,93.928,4,Neutral
993,Tipsy - Radio Mix,['J-Kwon'],dirty south rap,2004,FALSE,58,0.925,0.748,11,-5.572,0,0.278,0.0484,0,0.101,0.615,92.978,4,Neutral
994,Where the Party At (feat. Nelly),"['Jagged Edge', 'Nelly']",atl hip hop,2001,FALSE,68,0.596,0.661,5,-6.239,0,0.226,0.31,0,0.0847,0.86,129.491,5,Neutral
995,Hey Ma,"['Cam’ron', 'Juelz Santana', 'Freekey Zeekey', 'Toya']",battle rap,2002,FALSE,61,0.791,0.666,8,-5.484,1,0.341,0.0256,6.33E-06,0.0796,0.938,90.345,4,Neutral
996,"Kick, Push",['Lupe Fiasco'],chicago rap,2006,FALSE,62,0.652,0.809,5,-5.276,1,0.17,0.164,0,0.175,0.512,94.786,4,Neutral
997,Danger (Been So Long) featuring Nivea,['Mystikal'],crunk,2000,FALSE,57,0.92,0.861,7,-5.435,1,0.218,0.211,2.59E-05,0.0288,0.718,97.969,4,Neutral
998,Low (feat. T-Pain),"['Flo Rida', 'T-Pain']",dance pop,2008,FALSE,82,0.918,0.609,10,-5.64,0,0.0791,0.0928,0,0.139,0.304,128.008,4,Neutral
999,Stay,"['Rihanna', 'Mikky Ekko']",barbadian pop,2012,FALSE,77,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12E-05,0.117,0.125,111.893,4,Sad
1000,Before You Go,['Lewis Capaldi'],pop,2019,FALSE,78,0.459,0.575,3,-4.858,1,0.0573,0.604,0,0.0885,0.183,111.881,4,Sad
1001,Photograph,['Ed Sheeran'],pop,2014,FALSE,84,0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.201,107.989,4,Sad
1002,Someone You Loved,['Lewis Capaldi'],pop,2018,FALSE,76,0.501,0.405,1,-5.679,1,0.0319,0.751,0,0.105,0.446,109.891,4,Sad
1003,Dancing With A Stranger (With Normani) - Acoustic,"['Sam Smith', 'Normani']",dance pop,2019,FALSE,60,0.623,0.276,5,-8.893,0,0.0287,0.89,0,0.146,0.308,99.623,4,Sad
1004,Supermarket Flowers,['Ed Sheeran'],pop,2017,FALSE,77,0.589,0.242,6,-10.517,1,0.0442,0.914,0,0.0887,0.257,89.749,4,Sad
1005,Bleeding Love,['Leona Lewis'],british soul,2007,FALSE,77,0.638,0.656,5,-5.886,1,0.0357,0.188,0,0.146,0.225,104.036,4,Sad
1006,Unfaithful,['Rihanna'],barbadian pop,2006,FALSE,71,0.588,0.391,0,-8.607,0,0.0334,0.839,0,0.227,0.349,144.069,4,Sad
1007,You Are The Reason - Duet Version,"['Calum Scott', 'Leona Lewis']",neo mellow,2018,FALSE,70,0.403,0.356,10,-7.547,1,0.0298,0.382,0,0.148,0.151,171.454,3,Sad
1008,Secret Love Song (feat. Jason Derulo),"['Little Mix', 'Jason Derulo']",dance pop,2015,FALSE,2,0.539,0.643,9,-3.982,1,0.0479,0.256,0,0.29,0.136,92.962,4,Sad
1009,Umbrella,"['Rihanna', 'JAY-Z']",barbadian pop,2007,FALSE,64,0.581,0.827,1,-4.566,1,0.141,0.0101,0,0.0522,0.549,174.013,4,Sad
1010,FourFiveSeconds,"['Rihanna', 'Kanye West', 'Paul McCartney']",barbadian pop,2015,FALSE,78,0.582,0.272,2,-5.662,1,0.0501,0.875,0,0.13,0.354,205.846,4,Sad
1011,Better in Time,['Leona Lewis'],british soul,2007,FALSE,69,0.584,0.7,6,-4.251,1,0.0506,0.512,2.43E-05,0.13,0.549,163.953,4,Sad
1012,Play That Song,['Train'],dance pop,2017,FALSE,67,0.392,0.825,0,-2.068,0,0.0535,0.0231,2.25E-06,0.0972,0.482,98.959,4,Sad
1013,"Hey, Soul Sister",['Train'],dance pop,2010,FALSE,83,0.673,0.886,1,-4.44,0,0.0431,0.185,0,0.0826,0.795,97.012,4,Sad
1014,Drops of Jupiter (Tell Me),['Train'],dance pop,2001,FALSE,78,0.481,0.638,0,-5.862,1,0.0276,0.153,0,0.154,0.497,79.064,4,Sad
1015,Drive By,['Train'],dance pop,2012,FALSE,77,0.765,0.837,1,-3.113,0,0.032,0.00107,1.06E-05,0.0801,0.721,122.028,4,Sad
1016,I'm Yours,['Jason Mraz'],acoustic pop,2008,FALSE,73,0.686,0.457,11,-8.322,1,0.0468,0.595,0,0.105,0.718,150.953,4,Sad
1017,I Won't Give Up,['Jason Mraz'],acoustic pop,2012,FALSE,72,0.585,0.303,4,-10.058,1,0.0398,0.694,0,0.115,0.142,136.703,3,Sad
1018,It Girl,['Jason Derulo'],dance pop,2011,FALSE,29,0.668,0.718,1,-4.736,0,0.0605,0.0165,0,0.104,0.345,91.993,4,Sad
1019,Start Of Something New,"['Troy', 'Gabriella Montez']",hollywood,2006,FALSE,0,0.665,0.746,7,-6.379,1,0.0296,0.305,0,0.116,0.233,103.966,4,Sad
1020,"Breaking Free - From ""High School Musical"" / Soundtrack Version","['Troy', 'Gabriella Montez']",hollywood,2006,FALSE,0,0.58,0.589,0,-6.406,0,0.0355,0.0426,0,0.164,0.377,107.879,4,Sad
1021,"You Are The Music In Me - From ""High School Musical 2""/Soundtrack Version","['Troy', 'Gabriella Montez']",hollywood,2007,FALSE,0,0.38,0.766,5,-4.518,1,0.065,0.441,0,0.0991,0.477,101.978,4,Sad
1022,"Gotta Go My Own Way - From ""High School Musical 2""","['Troy', 'Gabriella Montez']",hollywood,2007,FALSE,0,0.555,0.692,9,-4.767,1,0.0277,0.0864,3.25E-05,0.232,0.313,88.995,4,Sad
1023,Everyday,['High School Musical Cast'],dance pop,2007,FALSE,0,0.629,0.715,0,-5.421,1,0.0379,0.202,0,0.23,0.399,115.006,4,Sad
1024,Can I Have This Dance,"['High School Musical Cast', 'Vanessa Hudgens', 'Zac Efron']",dance pop,2008,FALSE,0,0.555,0.619,0,-5.246,1,0.0296,0.203,0,0.265,0.426,136.069,3,Sad
1025,Just Wanna Be With You,"['High School Musical Cast', 'Zac Efron', 'Lucas Grabeel', 'Olesya Rulin', 'Vanessa Hudgens']",dance pop,2008,FALSE,0,0.547,0.723,2,-4.804,0,0.0323,0.312,0,0.112,0.377,102.003,4,Sad
1026,When I Was Your Man,['Bruno Mars'],dance pop,2012,FALSE,84,0.612,0.28,0,-8.648,1,0.0434,0.932,0,0.088,0.387,72.795,4,Sad
1027,Just the Way You Are,['Bruno Mars'],dance pop,2010,FALSE,78,0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,4,Sad
1028,Grenade,['Bruno Mars'],dance pop,2010,FALSE,78,0.704,0.558,2,-7.273,0,0.0542,0.148,0,0.107,0.245,110.444,4,Sad
1029,Talking to the Moon,['Bruno Mars'],dance pop,2010,FALSE,78,0.498,0.59,1,-4.721,0,0.032,0.511,0,0.107,0.0784,145.867,4,Sad
1030,Count on Me,['Bruno Mars'],dance pop,2010,FALSE,69,0.589,0.389,0,-5.972,1,0.028,0.851,0,0.0772,0.501,89.1,4,Sad
1031,Somewhere in Brooklyn,['Bruno Mars'],dance pop,2010,FALSE,54,0.701,0.579,10,-5.659,1,0.0416,0.567,0,0.255,0.363,129.977,4,Sad
1032,Hey There Delilah,"[""Plain White T's""]",neo mellow,2006,FALSE,1,0.51,0.376,2,-10.995,1,0.0307,0.865,0.000121,0.113,0.321,103.851,4,Sad
1033,Breakeven,['The Script'],celtic rock,2008,FALSE,70,0.627,0.699,10,-4.504,1,0.0244,0.174,0,0.0789,0.535,94.003,4,Sad
1034,Same Love - feat. Mary Lambert,"['Macklemore & Ryan Lewis', 'Mary Lambert']",pop rap,2012,FALSE,66,0.688,0.473,8,-9.059,1,0.167,0.716,4.46E-05,0.104,0.299,84.958,4,Sad
1035,Fight Song,['Rachel Platten'],dance pop,2015,FALSE,28,0.639,0.707,7,-5.062,1,0.0739,0.0881,0,0.176,0.352,87.944,4,Sad
1036,Rise Up,['Andra Day'],neo soul,2015,FALSE,74,0.398,0.316,1,-7.031,1,0.0368,0.805,0,0.295,0.174,118.582,4,Sad
1037,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",['Jessie J'],dance pop,2015,FALSE,55,0.495,0.626,5,-7.116,1,0.0487,0.353,8.41E-06,0.103,0.416,74.284,4,Sad
1038,Young And Beautiful,['Lana Del Rey'],art pop,2013,FALSE,59,0.321,0.416,11,-8.935,0,0.0343,0.266,3.02E-05,0.106,0.151,114.594,4,Sad
1039,Feels Like This,['Maisie Peters'],alt z,2018,FALSE,54,0.384,0.165,2,-9.601,1,0.0446,0.958,0,0.101,0.333,68.469,4,Sad
1040,Butterfly Fly Away,"['Miley Cyrus', 'Billy Ray Cyrus']",dance pop,2009,FALSE,47,0.613,0.286,11,-12.609,1,0.0259,0.733,0.000181,0.267,0.431,134.938,4,Sad
1041,Somewhere Only We Know,['Lily Allen'],dance pop,2014,FALSE,57,0.313,0.286,10,-10.593,1,0.0324,0.934,0.0451,0.0974,0.287,80.925,4,Sad
1042,Lost Without You,['Freya Ridings'],pop,2017,FALSE,0,0.409,0.137,6,-9.169,1,0.0446,0.928,0,0.0706,0.106,162.08,1,Sad
1043,The Climb,['Miley Cyrus'],dance pop,2009,FALSE,41,0.338,0.594,4,-6.607,1,0.0324,0.0757,0,0.0968,0.396,161.028,4,Sad
1044,Hallelujah,['Alexandra Burke'],dance pop,2009,FALSE,64,0.177,0.425,2,-6.211,0,0.0291,0.654,0,0.195,0.0942,182.571,3,Sad
1045,Take A Bow,['Rihanna'],barbadian pop,2008,FALSE,76,0.697,0.467,9,-7.536,1,0.0715,0.248,0,0.0941,0.572,82.082,4,Sad
1046,Jealous,['Labrinth'],indie poptimism,2014,FALSE,7,0.439,0.153,1,-8.95,1,0.0479,0.874,0,0.107,0.104,116.76,3,Sad
1047,Rewind,['Paolo Nutini'],british soul,2007,FALSE,51,0.517,0.422,0,-9.227,1,0.0334,0.11,0,0.11,0.24,87.633,4,Sad
1048,Stay,['Post Malone'],dfw rap,2018,TRUE,74,0.507,0.48,5,-5.418,1,0.0266,0.449,0,0.147,0.35,86.046,4,Sad
1049,Unsteady,['X Ambassadors'],modern alternative rock,2015,FALSE,57,0.389,0.665,0,-6.169,1,0.0644,0.178,0.000732,0.116,0.199,117.055,4,Sad
1050,The Scientist,['Coldplay'],permanent wave,2002,FALSE,84,0.557,0.442,5,-7.224,1,0.0243,0.731,1.46E-05,0.11,0.213,146.277,4,Sad
1051,With Or Without You - Remastered,['U2'],irish rock,1987,FALSE,80,0.54,0.429,2,-11.822,1,0.0285,0.000202,0.355,0.141,0.113,110.171,4,Sad
1052,Be Alright,['Dean Lewis'],australian pop,2018,TRUE,81,0.553,0.586,11,-6.319,1,0.0362,0.697,0,0.0813,0.443,126.684,4,Sad
1053,To Build A Home,"['The Cinematic Orchestra', 'Patrick Watson']",downtempo,2007,FALSE,74,0.264,0.122,9,-15.399,1,0.0349,0.885,0.349,0.094,0.0735,148.658,4,Sad
1054,Breathe Me,['Sia'],australian dance,2004,FALSE,66,0.552,0.643,0,-7.36,1,0.0327,0.0364,0.74,0.105,0.212,120.012,4,Sad
1055,FIGURES,['Jessie Reyez'],canadian contemporary r&b,2017,TRUE,66,0.6,0.139,7,-8.975,1,0.0464,0.811,9.50E-06,0.0918,0.256,171.041,3,Sad
1056,Last Request,['Paolo Nutini'],british soul,2007,FALSE,67,0.605,0.704,5,-6.564,1,0.0476,0.241,0,0.137,0.4,80.925,4,Sad
1057,If I Were a Boy,['Beyoncé'],dance pop,2008,FALSE,67,0.632,0.518,6,-6.126,1,0.0313,0.107,0,0.354,0.427,90.007,4,Sad
1058,Sweet Louise,['Passenger'],folk-pop,2017,FALSE,43,0.659,0.338,2,-10.004,1,0.0336,0.664,0.000912,0.108,0.486,70.267,4,Sad
1059,Let Her Go,['Passenger'],folk-pop,2013,FALSE,70,0.479,0.545,7,-7.346,1,0.0688,0.365,0,0.0963,0.244,74.897,4,Sad
1060,Simple Song,['Passenger'],folk-pop,2017,FALSE,63,0.631,0.402,5,-11.125,1,0.0286,0.616,0.0114,0.0892,0.598,78,4,Sad
1061,"i hate u, i love u (feat. olivia o'brien)","['Garrett Nash', ""Olivia O'Brien""]",alt z,2016,TRUE,79,0.492,0.275,6,-13.4,0,0.3,0.687,0,0.101,0.18,92.6,4,Sad
1062,Forever,['Lewis Capaldi'],pop,2019,FALSE,74,0.646,0.355,1,-7.119,1,0.0263,0.873,0,0.115,0.364,84.988,4,Sad
1063,One,['Lewis Capaldi'],pop,2019,FALSE,66,0.708,0.339,9,-7.085,1,0.0409,0.834,0,0.128,0.512,117.995,4,Sad
1064,lovely,"['Billie Eilish', 'Khalid']",art pop,2017,FALSE,47,0.351,0.296,4,-10.109,0,0.0333,0.934,0,0.095,0.12,115.284,4,Sad
1065,when the party's over,['Billie Eilish'],art pop,2019,FALSE,82,0.367,0.111,4,-14.084,1,0.0972,0.978,3.97E-05,0.0897,0.198,82.642,4,Sad
1066,changes,['XXXTENTACION'],emo rap,2018,FALSE,81,0.669,0.308,11,-10.068,1,0.029,0.883,0,0.0984,0.52,64.934,4,Sad
1067,what are you so afraid of,['XXXTENTACION'],emo rap,2018,FALSE,66,0.639,0.312,0,-9.902,1,0.0301,0.774,0.469,0.0857,0.347,103.369,4,Sad
